GEOID,walk_raw,walk_score
17031170700,13.691146678823667,67.98828576727173
17031170800,14.771371102294262,73.7752023205451
17031170900,16.33331015137259,82.14273293911339
17031171000,15.285334769082848,76.52857910642086
17031171100,14.456575671112985,72.08879822523227
17031180100,15.113320998221695,75.60707676268639
17031190100,12.0,58.92857141804847
17031190200,14.126097408128143,70.31837895955819
17031190300,14.998465337390368,74.99177857977128
17031190401,16.333283322625523,82.1425892136827
17031190402,15.582526760927939,78.12067906244955
17031190601,13.964617443414742,69.4533077201766
17031190602,14.324758039825356,71.38263234346036
17031190701,12.566530009980953,61.963553613833035
17031190702,14.526421328813697,72.46297139141927
17031190800,14.45626724291161,72.08714593129663
17031190900,14.499999999999998,72.32142855851401
17031191000,16.531298404856862,83.20338429687544
17031191100,15.313545362271038,76.67970728418774
17031191200,16.13879592178271,81.10069242363939
17031191301,14.757174688970583,73.6991501063247
17031191302,15.3810907004603,77.04155731013704
17031200100,14.280147982837413,71.14364989535335
17031200200,13.854928446931357,68.86568809626338
17031200300,14.420908533193382,71.89772427212566
17031200401,13.18988748061833,65.30296863450837
17031200402,13.809963173005848,68.62480270027689
17031210100,17.32015767298162,87.42941608964627
17031210400,13.643226683486525,67.73157150658288
17031210501,17.22128579499114,86.89974531479186
17031210502,15.141205670075305,75.75645893330405
17031210601,13.863007647082014,68.90896952563418
17031210602,14.806660164159881,73.96425086622003
17031210700,13.662787023534396,67.83635904253491
17031210800,18.0,91.07142855516581
17031210900,16.284049682137436,81.8788375682579
17031220300,14.66666667,73.21428571906887
17031220400,15.938873753831688,80.0296808098073
17031220500,16.107307446886928,80.93200416529925
17031220601,15.032300750364683,75.17303972067275
17031220602,16.14302424295273,81.12334414418902
17031220701,13.233020388495204,65.5340377838075
17031220702,15.669756927558579,78.58798352645881
17031220901,13.801245322804826,68.57809993135119
17031220902,15.000411402468918,75.00220392840453
17031221000,13.583252361669853,67.41028049690809
17031221100,14.674644814540695,73.25702577910069
17031221200,17.182286712914728,86.69082166084839
17031221300,17.270662875082277,87.16426538666143
17031221400,17.105320956138655,86.27850510676448
17031221500,16.660985852364586,83.89813847982846
17031221600,15.100684030743219,75.5393787226352
17031222200,17.32287551501126,87.44397595765959
17031222500,15.824622196627065,79.4176188963204
17031222600,16.0,80.35714284279337
17031222700,14.843796991238396,74.16319815410512
17031222800,13.83333333,68.74999996986607
17031222900,16.33333333,82.14285711033162
17031230100,14.33333333,71.42857139795919
17031230200,16.333325589121497,82.14281564133965
17031230300,11.833341818475844,58.035759731471344
17031230400,14.665824356104782,73.20977332320244
17031230500,14.968740784153038,74.8325399017426
17031230600,15.63345301258315,78.3934982676966
17031230700,14.87321118462261,74.32077419006384
17031230800,13.166666670000001,65.17857143478955
17031230900,12.470909032769262,61.451298378861885
17031231100,13.000000000000002,64.28571427423469
17031231200,14.250810191919108,70.98648315831906
17031231500,15.083026839946367,75.44478662909754
17031240200,16.66666667,83.92857143144133
17031240300,17.83333333,90.17857139461096
17031240500,17.33332760288033,87.49996928551963
17031240600,15.33333333,76.7857142541454
17031240700,13.66666667,67.85714286288265
17031240800,14.712958511209488,73.462277725504
17031240900,15.0,74.99999998660714
17031241000,13.842984004503872,68.80170001184186
17031241100,13.417585496594294,66.52277943416178
17031241200,17.000176430391228,85.71523086178956
17031241300,15.833333329999999,79.46428568223851
17031241400,16.506232002928957,83.06910000085706
17031241500,17.043686914103517,85.94832273877806
17031241600,16.240341167088268,81.64468480910773
17031242000,15.311008170215052,76.66611518389026
17031242100,16.959221888941958,85.49583153263623
17031242200,16.2497063096674,81.69485521577269
17031242300,13.832797435897925,68.74712910860546
17031242400,15.49997988804206,77.67846367206845
17031242500,13.711092586258832,68.09513884279818
17031242600,13.788966199803752,68.51231891528575
17031242700,15.833333329999999,79.46428568223851
17031242800,16.33333333,82.14285711033162
17031242900,17.08673299874601,86.1789267636074
17031243000,16.116078839740354,80.97899376986278
17031243100,17.978526810340654,90.95639361058271
17031243200,17.466093446510634,88.21121487626924
17031243300,12.208620797070653,60.04618283072739
17031243400,16.800279726926558,84.64435566484863
17031243500,17.510548844135634,88.44936879207494
17031250200,13.51474360391477,67.04326929471425
17031250300,13.55820265062863,67.27608561635407
17031250400,13.992504234192099,69.60270124217148
17031250500,15.022278804624518,75.11935072564575
17031250600,13.208212665877461,65.40113926980762
17031250700,10.628733243347764,51.58249950872328
17031250800,15.619547642662722,78.31900521456475
17031251000,15.5,77.67857141470024
17031251100,10.204340098590452,49.30896480507224
17031251200,12.345033882502946,60.776967216841314
17031251300,12.81954779602113,63.31900603880622
17031251400,12.783632011471877,63.12660005018387
17031251500,11.978376379032772,58.81273059145901
17031251600,12.216366831043727,60.08767944129002
17031251700,15.16666667,75.89285714716199
17031251800,14.088599390241717,70.11749672091679
17031251900,13.810326170649809,68.62674733051205
17031252000,13.155940274222239,65.12110860027607
17031252101,14.83333333,74.1071428260523
17031252102,11.596160128472725,56.76514353525296
17031252201,13.04692471236047,64.53709666183516
17031252202,13.23762694500916,65.55871576512786
17031260100,15.166666669999998,75.89285714716198
17031260200,16.83333333,84.82142853842473
17031260300,15.499999999999998,77.67857141470024
17031260400,15.166666670000001,75.89285714716199
17031260500,15.33333333,76.7857142541454
17031260600,11.748570013533225,57.58162506221698
17031260700,13.770414705536258,68.41293591029907
17031260800,13.992024987003747,69.60013384652004
17031260900,13.113694899293895,64.89479409177179
17031261000,14.433606958894643,71.96575155265599
17031270500,15.166666670000001,75.89285714716199
17031271200,16.33333333,82.14285711033162
17031271300,13.33333333,66.07142854177296
17031271400,15.666666669999998,78.57142857525508
17031271500,14.499999999999998,72.32142855851401
17031271800,16.16666667,81.2500000033482
17031280100,17.943193548203812,90.76710827774058
17031280400,17.5,88.3928571270727
17031280800,14.0,69.64285713042091
17031280900,13.83333333,68.74999996986607
17031281900,15.108854792746738,75.58315066193197
17031282700,15.220555479544704,76.18154719824277
17031282800,16.66666667,83.92857143144133
17031283100,14.560125036492733,72.643526968239
17031283200,17.16666667,86.60714285953443
17031283800,13.87602929872956,68.97872837373357
17031290900,13.093211332709295,64.78506069937389
17031291200,13.58366016780197,67.41246517261547
17031291600,15.66666667,78.5714285752551
17031292200,11.29238278421018,55.137764905565646
17031292400,13.887918345831386,69.04241969748199
17031292500,12.686411635399628,62.60577660703268
17031300500,15.260342364028276,76.39469122222384
17031300600,15.427111912017045,77.28809951486129
17031300700,12.457193362698026,61.37782157492195
17031300800,15.083408235157613,75.44682981772884
17031300900,13.784404918999307,68.48788348240916
17031301100,14.384527129969728,71.70282389774803
17031301200,14.666666670000001,73.21428571906888
17031301600,13.416616450644534,66.51758811657473
17031301701,14.092890803889306,70.1404864368819
17031301702,12.47888957654797,61.49405129195448
17031301801,13.677473387489336,67.91503599227946
17031301802,15.82097772084315,79.39809491891006
17031301803,12.140989943049275,59.68387468424899
17031310200,17.05501127478588,86.00898895670845
17031310300,17.66666667,89.28571428762754
17031310400,15.5,77.67857141470024
17031310500,18.16666667,91.96428571572066
17031310600,16.932405179792934,85.35217059079211
17031310700,17.0,85.71428569897958
17031310800,16.126178281683544,81.03309792312021
17031310900,15.707726615887692,78.79139257104273
17031320101,17.397286110498747,87.84260414769996
17031320102,18.986011801818314,96.3536346353921
17031320400,19.16666667,97.32142857190689
17031320600,17.022904327222093,85.83698745193318
17031330101,15.835838044199807,79.4777037940208
17031330102,16.38669151722508,82.42870454184353
17031330103,17.405505467422017,87.8866364169239
17031330200,15.462026680581113,77.47514291784968
17031340300,13.667071906651792,67.85931377351686
17031340400,17.0,85.71428569897958
17031340500,16.66666667,83.92857143144133
17031340600,16.39772822437834,82.48782975872541
17031350100,11.90640290484864,58.42715840839857
17031350400,13.0,64.28571427423468
17031351000,13.120184219088202,64.92955830494937
17031351100,11.379092413043761,55.602280774234025
17031351400,15.000000000000002,74.99999998660715
17031351500,13.713782502273089,68.10954910715769
17031360200,14.16666667,70.53571429097576
17031380100,16.0,80.35714284279337
17031380200,12.778027638180935,63.0965766218449
17031380600,15.431473635653807,77.31146589148264
17031381200,15.146356734139118,75.78405391935526
17031381400,12.83333333,63.392857113679845
17031381500,15.0,74.99999998660714
17031381700,12.66666667,62.500000006696425
17031381800,14.954447683597659,74.7559697202096
17031381900,15.551026497003944,77.95192764860114
17031390100,11.999999999999998,58.928571418048456
17031390200,14.462150853153231,72.11866527187112
17031390300,15.00673752027189,75.0360938452001
17031390400,13.889217324420361,69.04937851135026
17031390500,14.999996570360993,74.99998161354104
17031390600,14.00424779039829,69.6656131504077
17031390700,14.072119299569467,70.02921052090264
17031400300,16.66666667,83.92857143144133
17031400400,13.665542940213177,67.85112288188289
